,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
91,10,0.06666666666666667,132716.88792897874,17,534,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
92,10,0.06666666666666667,133395.76022967717,17,540,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
93,10,0.06666666666666667,134771.7992058826,17,546,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
94,10,0.06666666666666667,136491.34863830885,17,551,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
95,10,0.06666666666666667,138579.33029462487,17,557,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
96,10,0.06666666666666667,140287.00149142166,17,563,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
97,10,0.06666666666666667,141656.2926618578,17,568,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
98,10,0.06666666666666667,143019.6245103069,17,573,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
99,10,0.06666666666666667,144389.40282960038,17,578,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
100,10,0.06666666666666667,145746.12816241788,17,584,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
101,10,0.06666666666666667,147145.44823238006,17,590,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
102,10,0.06666666666666667,148523.7253346004,17,595,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
103,10,0.06666666666666667,150219.00743214722,17,601,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
104,10,0.06666666666666667,151587.53175243826,17,606,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
105,10,0.06666666666666667,151925.68414310337,17,611,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
106,10,0.06666666666666667,152975.33097035566,17,617,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
107,10,0.06666666666666667,154333.571637047,17,622,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
108,10,0.06666666666666667,155704.80388473888,17,627,0.06666666666666667,32,1,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
109,10,0.06666666666666667,161852.00621128533,17,659,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
110,10,0.06666666666666667,163230.19843307123,17,665,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
111,10,0.06666666666666667,164262.34921152113,17,671,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
112,10,0.06666666666666667,166305.10371219573,17,677,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
113,10,0.06666666666666667,167677.93134512773,17,683,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
114,10,0.06666666666666667,168365.74394349536,17,688,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
115,10,0.06666666666666667,170074.70486031406,17,694,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
116,10,0.06666666666666667,171784.31561976683,17,699,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
117,10,0.06666666666666667,171784.31641985703,17,704,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
118,10,0.06666666666666667,173508.39803128777,17,710,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
119,10,0.06666666666666667,174875.37969651842,17,715,0.06666666666666667,40,2,0.4,0.26666666666666666,0.13333333333333333,0.06666666666666667
